L N N1 N2 N3 W S1 S2 S3 F1 F2 F3 C T T10 T25 T50 T75 T90
0 8 2 2 2 100000000 200 400 400 0.0 0.0 0.0 0 16.687565 16.529856 16.591823 16.687565 17.740431 19.753718
0 16 8 4 0 50000000 200 400 400 0.0 1.0 0.0 2 1.708203 1.258786 1.486328 1.708203 1.906503 1.956241
0 16 8 2 2 100000000 200 400 800 0.0 0.0 0.0 1 57.088051 43.948005 50.452295 57.088051 57.088122 58.631496
0 16 4 2 0 100000000 200 400 800 0.0 0.0 0.0 1 48.933722 35.845566 46.472408 48.933722 48.933825 50.463191
0 16 2 2 2 100000000 200 400 800 0.0 0.0 1.0 1 32.621201 23.853446 27.095042 32.621201 32.625216 33.298271
0 16 8 2 2 100000000 200 400 800 0.0 0.0 1.0 1 57.088057 42.158855 54.860475 57.088057 57.088127 60.007024
0 16 2 2 2 100000000 200 400 800 0.0 0.0 0.0 1 32.621175 21.704952 30.654017 32.621175 32.625236 33.409397
0 16 8 4 0 25000000 200 400 400 0.0 0.0 0.0 0 14.197762 9.489392 11.690502 14.197762 15.213737 15.550054
0 4 2 2 2 10000000 200 400 800 0.0 1.0 0.0 0 0.880259 0.878041 0.878367 0.880259 0.882131 0.882462
0 8 2 2 2 50000000 200 400 800 0.0 1.0 0.0 1 8.160388 5.317851 7.453702 8.160388 8.215364 8.452929
0 16 8 4 2 100000000 200 400 400 0.0 0.0 1.0 2 3.476990 2.274422 2.838078 3.476990 3.820555 3.900466
0 4 2 2 2 10000000 200 400 800 0.0 1.0 1.0 0 0.880259 0.878041 0.878367 0.880259 0.882131 0.882462
0 16 8 4 2 100000000 200 400 400 0.0 0.0 0.0 2 3.464598 2.280077 2.955688 3.464598 3.804057 3.896066
0 8 4 2 0 10000000 200 400 800 0.0 1.0 0.0 2 0.317734 0.298115 0.308166 0.317734 0.333389 0.338111
0 8 2 2 2 50000000 200 400 800 0.0 1.0 1.0 1 8.160388 5.317851 7.453702 8.160388 8.215364 8.452929
0 16 8 2 2 10000000 200 400 800 0.0 1.0 1.0 2 0.362922 0.328887 0.342193 0.362922 0.386995 0.397997
0 16 8 2 2 10000000 200 400 800 0.0 1.0 0.0 2 0.362922 0.328887 0.342193 0.362922 0.386995 0.397997
0 16 8 4 2 10000000 400 800 800 0.0 0.0 0.0 1 2.844569 2.281455 2.622096 2.844569 2.844837 2.844979
0 16 8 4 2 10000000 400 800 800 0.0 0.0 1.0 1 2.844671 2.124543 2.633205 2.844671 2.844942 2.942183
0 16 4 2 0 25000000 200 400 800 0.0 1.0 0.0 1 12.238816 10.501467 11.580655 12.238816 12.239498 12.318628
0 16 2 2 2 10000000 200 400 800 0.0 0.0 1.0 0 3.053978 2.461130 2.739654 3.053978 4.055533 4.686746
0 16 2 2 2 10000000 200 400 800 0.0 0.0 0.0 0 3.162256 2.604868 2.822831 3.162256 3.965786 4.487872
0 16 2 2 2 10000000 200 400 800 0.0 0.0 0.0 1 3.265672 2.295163 2.831374 3.265672 3.269779 3.428791
0 16 4 2 0 50000000 200 400 800 0.0 0.0 0.0 2 1.533796 1.250495 1.372526 1.533796 1.646903 1.680524
0 16 2 2 2 10000000 200 400 800 0.0 0.0 1.0 1 3.265672 2.210720 3.028260 3.265672 3.269779 3.419626
0 16 4 2 0 25000000 200 400 800 0.0 1.0 0.0 0 20.337466 5.788915 16.156259 20.337466 20.580800 20.648122
0 16 8 4 2 10000000 400 800 800 0.0 0.0 1.0 0 2.789149 1.957372 2.359382 2.789149 3.027958 3.093978
0 16 8 4 2 10000000 400 800 800 0.0 0.0 0.0 0 2.793957 1.979773 2.317438 2.793957 3.021105 3.108887
0 8 2 2 2 25000000 200 400 800 0.0 0.0 0.0 2 0.529867 0.472975 0.519718 0.529867 0.555195 0.576364
0 8 2 2 2 25000000 200 400 800 0.0 0.0 1.0 2 0.532293 0.458075 0.509138 0.532293 0.553751 0.580798
0 4 2 2 2 10000000 200 400 800 0.0 1.0 1.0 1 0.821573 0.806698 0.814889 0.821573 0.835871 0.857770
0 8 2 2 2 100000000 200 400 800 0.0 0.0 1.0 2 2.125930 1.735683 2.063001 2.125930 2.221687 2.266190
0 8 4 2 0 100000000 200 400 800 0.0 0.0 0.0 2 3.113313 2.750181 2.940450 3.113313 3.256601 3.359827
0 8 2 2 2 50000000 200 400 800 0.0 1.0 1.0 0 8.269058 6.309308 7.228961 8.269058 10.074938 10.570642
0 4 2 2 2 10000000 200 400 800 0.0 1.0 0.0 1 0.821573 0.806698 0.814889 0.821573 0.835871 0.857770
0 8 2 2 2 100000000 200 400 800 0.0 0.0 0.0 2 2.109996 2.010866 2.076103 2.109996 2.249683 2.367726
0 8 2 2 2 50000000 200 400 800 0.0 1.0 0.0 0 8.269058 6.309308 7.228961 8.269058 10.074938 10.570642
0 16 8 2 2 100000000 200 400 800 0.0 0.0 1.0 0 55.165555 42.886606 47.367960 55.165555 60.918053 61.956626
0 16 8 4 0 25000000 200 400 400 0.0 0.0 0.0 1 14.277482 11.295434 13.630669 14.277482 14.278164 14.763596
0 16 2 2 2 100000000 200 400 800 0.0 0.0 0.0 0 31.690812 21.363178 25.227545 31.690812 42.919792 46.515529
0 16 8 2 2 100000000 200 400 800 0.0 0.0 0.0 0 53.890994 42.624626 47.532328 53.890994 61.026167 61.907555
0 16 2 2 2 100000000 200 400 800 0.0 0.0 1.0 0 30.132836 20.320618 24.064472 30.132836 43.623193 47.797960
0 16 4 2 0 100000000 200 400 800 0.0 0.0 0.0 0 50.514174 40.948576 46.638920 50.514174 52.247624 54.180039
0 16 8 4 2 100000000 200 400 800 0.0 0.0 1.0 0 56.589839 35.948291 47.113973 56.589839 60.812045 61.939888
0 8 2 2 2 100000000 200 400 400 0.0 0.0 0.0 1 16.314611 10.562293 14.886194 16.314611 16.351116 16.691569
0 4 2 2 2 10000000 200 400 400 0.0 1.0 0.0 2 0.221599 0.219328 0.219679 0.221599 0.223418 0.223807
0 16 8 4 2 100000000 200 400 800 0.0 0.0 0.0 0 56.151255 36.440367 46.583884 56.151255 60.893259 62.108227
0 8 4 2 0 10000000 200 400 400 0.0 1.0 0.0 0 2.599830 2.470604 2.537123 2.599830 2.654393 2.677135
0 8 2 2 2 100000000 200 400 400 0.0 0.0 1.0 1 16.314678 10.562293 14.886194 16.314678 16.351116 16.691569
0 4 2 2 2 10000000 200 400 400 0.0 1.0 1.0 2 0.221599 0.219328 0.219679 0.221599 0.223418 0.223807
0 8 4 2 0 100000000 200 400 400 0.0 0.0 0.0 1 24.470950 16.255713 22.031312 24.470950 24.471061 25.554564
0 8 2 2 2 25000000 200 400 400 0.0 0.0 1.0 1 4.083163 2.693328 3.735087 4.083163 4.093689 4.183359
0 16 8 2 0 25000000 400 800 800 0.0 1.0 0.0 1 7.100084 6.455722 7.092258 7.100084 7.134225 7.398323
0 8 2 2 2 25000000 200 400 400 0.0 0.0 0.0 1 4.083163 2.693328 3.735087 4.083163 4.093689 4.183359
0 16 8 4 0 50000000 200 400 800 0.0 1.0 0.0 0 28.598917 20.428270 23.427861 28.598917 30.540639 30.992041
0 16 4 2 2 10000000 400 800 800 0.0 1.0 0.0 2 0.253293 0.092503 0.181360 0.253293 0.266027 0.272956
0 16 2 2 0 50000000 400 800 800 0.0 1.0 0.0 1 8.111510 5.437985 7.480405 8.111510 8.119944 8.473612
0 16 8 4 0 25000000 200 400 800 0.0 0.0 0.0 2 0.863854 0.642975 0.735457 0.863854 0.960708 0.985373
0 16 4 2 2 10000000 400 800 800 0.0 1.0 1.0 2 0.253293 0.092503 0.181360 0.253293 0.266027 0.272956
0 16 4 2 0 50000000 200 400 400 0.0 0.0 0.0 1 24.470900 18.155909 24.243326 24.470900 24.552269 25.370998
0 16 2 2 2 10000000 200 400 400 0.0 0.0 1.0 2 0.205392 0.171767 0.181480 0.205392 0.263344 0.324038
0 16 2 2 2 10000000 200 400 400 0.0 0.0 0.0 2 0.206225 0.183788 0.192661 0.206225 0.250842 0.306327
0 16 8 2 2 10000000 200 400 400 0.0 1.0 1.0 0 6.105643 5.761760 5.924664 6.105643 6.206674 6.236901
0 8 2 2 0 10000000 400 800 800 0.0 0.0 0.0 0 0.860318 0.785957 0.827947 0.860318 0.908471 0.939523
0 4 2 2 0 50000000 400 800 800 0.0 0.0 0.0 1 2.032452 1.925812 1.993029 2.032452 2.066435 2.123857
0 16 8 2 2 10000000 200 400 400 0.0 1.0 0.0 0 6.105643 5.761760 5.924664 6.105643 6.206674 6.236901
0 8 4 2 2 25000000 400 800 800 0.0 1.0 0.0 1 3.047582 3.038151 3.046439 3.047582 3.080235 3.188068
0 8 4 2 2 25000000 400 800 800 0.0 1.0 1.0 1 3.047582 3.038151 3.046439 3.047582 3.080235 3.188068
0 4 2 2 2 50000000 200 400 800 0.0 1.0 0.0 2 1.099835 1.097555 1.097897 1.099835 1.101729 1.102043
0 8 4 2 0 50000000 200 400 800 0.0 1.0 0.0 0 13.106855 12.635998 12.865565 13.106855 13.238167 13.288592
0 4 2 2 2 50000000 200 400 800 0.0 1.0 1.0 2 1.099835 1.097555 1.097897 1.099835 1.101729 1.102043
0 8 4 2 0 25000000 200 400 800 0.0 0.0 0.0 2 0.779866 0.699583 0.732750 0.779866 0.815006 0.839797
0 4 2 2 2 25000000 200 400 800 0.0 0.0 1.0 0 2.197458 2.195486 2.195533 2.197458 2.199450 2.199753
0 4 2 2 2 25000000 200 400 800 0.0 0.0 0.0 0 2.197453 2.195502 2.195552 2.197453 2.199419 2.199665
0 16 8 4 0 10000000 200 400 400 0.0 1.0 0.0 0 5.655441 3.971145 4.872091 5.655441 6.072169 6.230194
0 16 2 2 2 25000000 200 400 800 0.0 1.0 0.0 0 8.864206 5.371223 5.637132 8.864206 17.405113 18.109653
0 16 2 2 2 25000000 200 400 800 0.0 1.0 1.0 0 8.864206 5.371223 5.637132 8.864206 17.405113 18.109653
0 16 4 2 0 10000000 200 400 800 0.0 0.0 0.0 1 4.900087 4.093554 4.608265 4.900087 4.900629 5.117412
0 16 8 2 0 100000000 400 800 800 0.0 1.0 0.0 2 1.866011 1.795749 1.828777 1.866011 1.919949 1.945440
0 16 2 2 2 50000000 200 400 800 0.0 0.0 1.0 2 0.975693 0.776993 0.871359 0.975693 1.263291 1.537540
0 16 8 4 2 25000000 400 800 800 0.0 1.0 1.0 1 7.100018 6.159459 6.954737 7.100018 7.100359 7.471290
0 16 4 2 2 100000000 400 800 800 0.0 1.0 0.0 2 2.475870 0.773725 1.961919 2.475870 2.530076 2.574062
0 16 2 2 2 50000000 200 400 800 0.0 0.0 0.0 2 1.002893 0.832722 0.911139 1.002893 1.231793 1.452358
0 16 8 4 2 25000000 400 800 800 0.0 1.0 0.0 1 7.099930 5.913862 6.195600 7.099930 7.100271 7.442411
0 16 2 2 0 100000000 400 800 800 0.0 1.0 0.0 2 1.306836 0.697281 0.723381 1.306836 2.206193 2.259024
0 4 2 2 0 100000000 200 400 400 0.0 1.0 0.0 2 2.197575 2.195347 2.195668 2.197575 2.199438 2.199781
0 16 4 2 2 100000000 400 800 800 0.0 1.0 1.0 2 2.475870 0.773725 1.961919 2.475870 2.530076 2.574062
0 16 8 2 2 50000000 200 400 800 0.0 1.0 1.0 0 30.958334 30.231839 30.711242 30.958334 31.129797 31.208782
0 8 2 2 0 100000000 400 800 800 0.0 1.0 0.0 0 8.661929 6.431689 6.901492 8.661929 10.276671 10.579662
0 8 4 2 2 100000000 400 800 800 0.0 1.0 1.0 0 13.104206 12.707256 12.890780 13.104206 13.216202 13.251839
0 8 4 2 2 100000000 400 800 800 0.0 1.0 0.0 0 13.104206 12.707256 12.890780 13.104206 13.216202 13.251839
0 16 8 2 2 50000000 200 400 800 0.0 1.0 0.0 0 30.958334 30.231839 30.711242 30.958334 31.129797 31.208782
0 16 8 2 2 25000000 200 400 800 0.0 0.0 0.0 2 0.855600 0.669488 0.742888 0.855600 0.955370 0.979830
0 16 8 2 2 25000000 200 400 800 0.0 0.0 1.0 2 0.868076 0.675871 0.742646 0.868076 0.954889 0.981113
0 4 2 2 0 100000000 200 400 800 0.0 1.0 0.0 1 8.160469 7.953847 8.085286 8.160469 8.275552 8.478812
0 16 2 2 2 50000000 200 400 400 0.0 0.0 0.0 1 16.312614 11.255489 13.500865 16.312614 16.316779 16.940257
0 16 4 2 0 10000000 200 400 400 0.0 0.0 0.0 2 0.315044 0.278355 0.289194 0.315044 0.332029 0.340642
0 16 2 2 2 50000000 200 400 400 0.0 0.0 1.0 1 16.312614 11.740680 15.159979 16.312614 16.316779 16.583873
0 16 8 2 2 25000000 200 400 400 0.0 0.0 1.0 1 14.277482 11.375964 14.022681 14.277482 14.278164 15.096493
0 8 2 2 0 25000000 400 800 800 0.0 1.0 0.0 1 2.032374 1.408051 1.875900 2.032374 2.067962 2.172207
0 16 8 2 2 25000000 200 400 400 0.0 0.0 0.0 1 14.277394 11.034789 13.692309 14.277394 14.278076 14.719873
0 16 8 4 0 100000000 400 800 800 0.0 1.0 0.0 2 1.767586 1.262633 1.482094 1.767586 1.901105 1.939696
0 8 4 2 2 10000000 400 800 800 0.0 0.0 0.0 0 1.207296 1.144787 1.170632 1.207296 1.239350 1.330251
0 4 2 2 0 10000000 400 800 800 0.0 0.0 0.0 2 0.111863 0.109842 0.109905 0.111863 0.113854 0.113905
0 8 4 2 2 10000000 400 800 800 0.0 0.0 1.0 0 1.205963 1.139849 1.185352 1.205963 1.240463 1.327129
0 8 4 2 0 25000000 200 400 400 0.0 0.0 0.0 1 6.123522 5.131633 5.747609 6.123522 6.123852 6.369053
0 4 2 2 2 50000000 200 400 400 0.0 1.0 1.0 1 4.083323 3.983042 4.046118 4.083323 4.142411 4.244875
0 8 2 2 2 10000000 200 400 400 0.0 1.0 1.0 0 1.751624 1.353618 1.627503 1.751624 1.897874 1.950617
0 16 8 2 0 10000000 400 800 800 0.0 0.0 0.0 0 2.847728 1.975274 2.337399 2.847728 3.055929 3.102823
0 4 2 2 2 50000000 200 400 400 0.0 1.0 0.0 1 4.083323 3.983042 4.046118 4.083323 4.142411 4.244875
0 8 2 2 2 10000000 200 400 400 0.0 1.0 0.0 0 1.751624 1.353618 1.627503 1.751624 1.897874 1.950617
0 16 2 2 0 10000000 400 800 800 0.0 1.0 0.0 2 0.151358 0.084324 0.084459 0.151358 0.241734 0.246945
0 16 4 2 2 50000000 400 800 800 0.0 1.0 1.0 1 12.164219 10.089586 11.348683 12.164219 12.166260 12.541742
0 16 4 2 2 50000000 400 800 800 0.0 1.0 0.0 1 12.164219 10.089586 11.348683 12.164219 12.166260 12.541742
0 16 4 2 2 25000000 400 800 800 0.0 0.0 1.0 2 0.385797 0.342564 0.358497 0.385797 0.407045 0.420638
0 16 8 4 0 10000000 200 400 800 0.0 1.0 0.0 2 0.357588 0.309841 0.329606 0.357588 0.386471 0.398660
0 16 4 2 2 25000000 400 800 800 0.0 0.0 0.0 2 0.385050 0.342610 0.359604 0.385050 0.402915 0.417979
0 16 4 2 2 50000000 400 800 800 0.0 1.0 0.0 0 20.156254 5.847893 16.130687 20.156254 20.345591 20.586024
0 16 4 2 2 50000000 400 800 800 0.0 1.0 1.0 0 20.156254 5.847893 16.130687 20.156254 20.345591 20.586024
0 4 2 2 2 50000000 200 400 400 0.0 1.0 0.0 0 4.393195 4.390973 4.391304 4.393195 4.395050 4.395392
0 8 2 2 2 10000000 200 400 400 0.0 1.0 0.0 1 1.636875 1.118597 1.505795 1.636875 1.656076 1.719981
0 4 2 2 2 50000000 200 400 400 0.0 1.0 1.0 0 4.393195 4.390973 4.391304 4.393195 4.395050 4.395392
0 16 8 2 0 10000000 400 800 800 0.0 0.0 0.0 1 2.844705 2.420338 2.738787 2.844705 2.844977 2.997895
0 8 4 2 0 50000000 200 400 400 0.0 1.0 0.0 2 1.616474 1.529074 1.573291 1.616474 1.652827 1.674524
0 8 2 2 2 10000000 200 400 400 0.0 1.0 1.0 1 1.636875 1.118597 1.505795 1.636875 1.656076 1.719981
0 4 2 2 2 25000000 200 400 400 0.0 0.0 1.0 2 0.550754 0.548775 0.548784 0.550754 0.552810 0.553069
0 8 4 2 0 25000000 200 400 400 0.0 0.0 0.0 0 6.186554 5.497613 5.786850 6.186554 6.588221 6.766119
0 4 2 2 2 25000000 200 400 400 0.0 0.0 0.0 2 0.550754 0.548778 0.548782 0.550754 0.552809 0.553065
0 8 2 2 0 50000000 400 800 800 0.0 0.0 0.0 2 0.546157 0.486867 0.515527 0.546157 0.560985 0.570988
0 8 4 2 2 10000000 400 800 800 0.0 0.0 1.0 1 1.223742 1.151494 1.163511 1.223742 1.223873 1.247754
0 16 8 2 2 50000000 200 400 400 0.0 1.0 1.0 2 1.851641 1.697555 1.771185 1.851641 1.931125 1.959980
0 16 8 2 2 50000000 200 400 400 0.0 1.0 0.0 2 1.851641 1.697555 1.771185 1.851641 1.931125 1.959980
0 8 4 2 2 10000000 400 800 800 0.0 0.0 0.0 1 1.223794 1.220138 1.223564 1.223794 1.230098 1.269104
0 16 8 2 2 25000000 200 400 400 0.0 0.0 0.0 0 13.786144 10.263215 11.942723 13.786144 15.191888 15.505319
0 8 2 2 0 25000000 400 800 800 0.0 1.0 0.0 0 2.252644 1.715612 1.723981 2.252644 2.496738 2.514931
0 16 8 2 2 25000000 200 400 400 0.0 0.0 1.0 0 14.101601 10.045551 12.037940 14.101601 15.176372 15.518074
0 16 2 2 2 25000000 200 400 400 0.0 1.0 0.0 2 0.645952 0.364504 0.376416 0.645952 1.101155 1.130366
0 16 2 2 2 25000000 200 400 400 0.0 1.0 1.0 2 0.645952 0.364504 0.376416 0.645952 1.101155 1.130366
0 16 2 2 2 50000000 200 400 400 0.0 0.0 1.0 0 15.510015 11.137347 12.475747 15.510015 21.453606 23.469807
0 4 2 2 0 100000000 200 400 800 0.0 1.0 0.0 0 8.784257 8.782033 8.782365 8.784257 8.786124 8.786453
0 16 2 2 2 50000000 200 400 400 0.0 0.0 0.0 0 15.709160 11.156450 12.583530 15.709160 20.695840 23.023684
0 16 8 2 2 50000000 200 400 800 0.0 1.0 0.0 1 28.548087 21.426022 27.396316 28.548087 28.548149 29.381783
0 8 4 2 2 100000000 400 800 800 0.0 1.0 0.0 1 12.166248 11.352998 12.099097 12.166248 12.280796 12.759712
0 8 4 2 2 100000000 400 800 800 0.0 1.0 1.0 1 12.166248 11.352998 12.099097 12.166248 12.280796 12.759712
0 8 2 2 0 100000000 400 800 800 0.0 1.0 0.0 1 8.111508 5.266017 7.402258 8.111508 8.182206 8.463066
0 16 8 2 2 50000000 200 400 800 0.0 1.0 1.0 1 28.548087 21.426022 27.396316 28.548087 28.548149 29.381783
0 16 8 4 2 25000000 400 800 800 0.0 1.0 0.0 0 6.984001 4.906317 5.758512 6.984001 7.617494 7.732865
0 16 8 4 2 25000000 400 800 800 0.0 1.0 1.0 0 7.113026 4.917470 5.851197 7.113026 7.539981 7.719404
0 16 4 2 0 10000000 200 400 800 0.0 0.0 0.0 0 5.024352 4.192962 4.624437 5.024352 5.248347 5.364269
0 16 8 4 2 50000000 400 800 800 0.0 0.0 1.0 2 0.880908 0.655019 0.770516 0.880908 0.948520 0.976125
0 16 2 2 2 25000000 200 400 800 0.0 1.0 1.0 1 8.158230 5.645495 6.960295 8.158230 8.162364 8.462674
0 16 8 4 2 50000000 400 800 800 0.0 0.0 0.0 2 0.885336 0.674619 0.744734 0.885336 0.950192 0.979318
0 16 2 2 2 25000000 200 400 800 0.0 1.0 0.0 1 8.158230 5.645495 6.960295 8.158230 8.162364 8.462674
0 16 8 4 0 10000000 200 400 400 0.0 1.0 0.0 1 5.715521 4.649406 5.406882 5.715521 5.716064 5.968150
0 4 2 2 2 25000000 200 400 800 0.0 0.0 0.0 1 2.044708 1.997878 2.026618 2.044708 2.075823 2.128007
0 4 2 2 2 25000000 200 400 800 0.0 0.0 1.0 1 2.044708 1.997878 2.026618 2.044708 2.075823 2.128007
0 8 4 2 0 50000000 200 400 800 0.0 1.0 0.0 1 12.237486 10.622397 11.808083 12.237486 12.239597 12.239747
0 8 2 2 2 10000000 200 400 800 0.0 1.0 1.0 2 0.218342 0.206624 0.214445 0.218342 0.225349 0.228619
0 8 2 2 2 10000000 200 400 800 0.0 1.0 0.0 2 0.218342 0.206624 0.214445 0.218342 0.225349 0.228619
0 4 2 2 2 50000000 200 400 800 0.0 1.0 1.0 1 4.083323 3.983042 4.046118 4.083323 4.142411 4.244875
0 8 2 2 2 10000000 200 400 800 0.0 1.0 1.0 0 1.751624 1.353618 1.627503 1.751624 1.897874 1.950617
0 4 2 2 2 50000000 200 400 800 0.0 1.0 0.0 1 4.083323 3.983042 4.046118 4.083323 4.142411 4.244875
0 8 2 2 2 10000000 200 400 800 0.0 1.0 0.0 0 1.751624 1.353618 1.627503 1.751624 1.897874 1.950617
0 8 4 2 0 25000000 200 400 800 0.0 0.0 0.0 1 6.123522 5.131633 5.747609 6.123522 6.123852 6.369053
0 16 8 4 2 50000000 400 800 800 0.0 0.0 1.0 0 14.154397 9.172186 11.320270 14.154397 15.192391 15.428401
0 16 8 4 2 50000000 400 800 800 0.0 0.0 0.0 0 14.109461 9.524790 11.567710 14.109461 15.242191 15.504197
0 16 2 2 0 100000000 400 800 800 0.0 1.0 0.0 1 16.214940 10.662702 13.930994 16.214940 16.219013 16.958463
0 4 2 2 0 100000000 200 400 400 0.0 1.0 0.0 1 8.160469 7.953847 8.085286 8.160469 8.275552 8.478812
0 16 4 2 2 100000000 400 800 800 0.0 1.0 1.0 1 24.324400 19.512709 22.933373 24.324400 24.324438 25.044872
0 16 2 2 2 50000000 200 400 800 0.0 0.0 0.0 1 16.312614 11.255489 13.500865 16.312614 16.316779 16.940257
0 16 8 4 2 25000000 400 800 800 0.0 1.0 0.0 2 0.454592 0.375822 0.407446 0.454592 0.480826 0.492130
0 16 4 2 2 100000000 400 800 800 0.0 1.0 0.0 1 24.324400 19.512709 22.933373 24.324400 24.324438 25.044872
0 16 4 2 0 10000000 200 400 800 0.0 0.0 0.0 2 0.315044 0.278355 0.289194 0.315044 0.332029 0.340642
0 16 8 2 0 100000000 400 800 800 0.0 1.0 0.0 1 28.377133 22.898835 27.721343 28.377133 28.377160 29.653136
0 16 2 2 2 50000000 200 400 800 0.0 0.0 1.0 1 16.312614 11.740680 15.159979 16.312614 16.316779 16.583873
0 16 8 4 2 25000000 400 800 800 0.0 1.0 1.0 2 0.450294 0.372738 0.402667 0.450294 0.479281 0.492096
0 16 8 2 2 25000000 200 400 800 0.0 0.0 1.0 1 14.277482 11.375964 14.022681 14.277482 14.278164 15.096493
0 16 8 2 2 25000000 200 400 800 0.0 0.0 0.0 1 14.277394 11.034789 13.692309 14.277394 14.278076 14.719873
0 16 4 2 0 10000000 200 400 400 0.0 0.0 0.0 1 4.900087 4.093554 4.608265 4.900087 4.900629 5.117412
0 16 2 2 2 50000000 200 400 400 0.0 0.0 1.0 2 0.975693 0.776993 0.871359 0.975693 1.263291 1.537540
0 16 2 2 2 50000000 200 400 400 0.0 0.0 0.0 2 1.002893 0.832722 0.911139 1.002893 1.231793 1.452358
0 4 2 2 0 100000000 200 400 800 0.0 1.0 0.0 2 2.197575 2.195347 2.195668 2.197575 2.199438 2.199781
0 16 2 2 2 25000000 200 400 400 0.0 1.0 0.0 0 8.864206 5.371223 5.637132 8.864206 17.405113 18.109653
0 16 2 2 2 25000000 200 400 400 0.0 1.0 1.0 0 8.864206 5.371223 5.637132 8.864206 17.405113 18.109653
0 16 8 2 2 25000000 200 400 400 0.0 0.0 0.0 2 0.855600 0.669488 0.742888 0.855600 0.955370 0.979830
0 16 8 2 2 25000000 200 400 400 0.0 0.0 1.0 2 0.868076 0.675871 0.742646 0.868076 0.954889 0.981113
0 8 2 2 0 25000000 400 800 800 0.0 1.0 0.0 2 0.275683 0.262022 0.265117 0.275683 0.283637 0.287107
0 16 8 2 2 50000000 200 400 400 0.0 1.0 1.0 0 30.958334 30.231839 30.711242 30.958334 31.129797 31.208782
0 8 2 2 0 50000000 400 800 800 0.0 0.0 0.0 0 4.161713 4.038068 4.105567 4.161713 4.567422 4.702212
0 4 2 2 0 10000000 400 800 800 0.0 0.0 0.0 1 0.411343 0.395720 0.404436 0.411343 0.420561 0.433436
0 16 8 2 2 50000000 200 400 400 0.0 1.0 0.0 0 30.958334 30.231839 30.711242 30.958334 31.129797 31.208782
0 16 8 4 0 100000000 400 800 800 0.0 1.0 0.0 1 28.377125 23.247224 26.540132 28.377125 28.377156 29.731538
0 8 4 2 0 25000000 200 400 400 0.0 0.0 0.0 2 0.779866 0.699583 0.732750 0.779866 0.815006 0.839797
0 4 2 2 2 25000000 200 400 400 0.0 0.0 1.0 0 2.197458 2.195486 2.195533 2.197458 2.199450 2.199753
0 4 2 2 2 25000000 200 400 400 0.0 0.0 0.0 0 2.197453 2.195502 2.195552 2.197453 2.199419 2.199665
0 4 2 2 2 50000000 200 400 400 0.0 1.0 0.0 2 1.099835 1.097555 1.097897 1.099835 1.101729 1.102043
0 8 4 2 0 50000000 200 400 400 0.0 1.0 0.0 0 13.106855 12.635998 12.865565 13.106855 13.238167 13.288592
0 4 2 2 2 50000000 200 400 400 0.0 1.0 1.0 2 1.099835 1.097555 1.097897 1.099835 1.101729 1.102043
0 16 4 2 2 50000000 400 800 800 0.0 1.0 0.0 2 1.228924 0.404153 0.977578 1.228924 1.265547 1.296847
0 16 2 2 0 10000000 400 800 800 0.0 1.0 0.0 1 1.625071 1.127732 1.485405 1.625071 1.629123 1.712063
0 16 4 2 2 50000000 400 800 800 0.0 1.0 1.0 2 1.228924 0.404153 0.977578 1.228924 1.265547 1.296847
0 16 8 4 0 10000000 200 400 800 0.0 1.0 0.0 0 5.655441 3.971145 4.872091 5.655441 6.072169 6.230194
0 16 4 2 2 25000000 400 800 800 0.0 0.0 1.0 0 6.298978 5.304356 5.756117 6.298978 6.591599 6.785020
0 16 4 2 2 25000000 400 800 800 0.0 0.0 0.0 0 6.367662 5.557861 5.948346 6.367662 6.568101 6.650277
0 16 4 2 2 25000000 400 800 800 0.0 0.0 0.0 1 6.084898 4.777777 5.637172 6.084898 6.087052 6.148059
0 16 4 2 2 25000000 400 800 800 0.0 0.0 1.0 1 6.086788 4.740462 5.588347 6.086788 6.087129 6.374657
0 16 8 4 0 10000000 200 400 800 0.0 1.0 0.0 1 5.715521 4.649406 5.406882 5.715521 5.716064 5.968150
0 16 2 2 0 10000000 400 800 800 0.0 1.0 0.0 0 2.031412 1.101787 1.143875 2.031412 3.522816 3.607839
0 16 8 2 0 10000000 400 800 800 0.0 0.0 0.0 2 0.187359 0.186473 0.187076 0.187359 0.187614 0.188035
0 8 4 2 0 50000000 200 400 400 0.0 1.0 0.0 1 12.237486 10.622397 11.808083 12.237486 12.239597 12.239747
0 8 2 2 2 10000000 200 400 400 0.0 1.0 1.0 2 0.218342 0.206624 0.214445 0.218342 0.225349 0.228619
0 8 2 2 2 10000000 200 400 400 0.0 1.0 0.0 2 0.218342 0.206624 0.214445 0.218342 0.225349 0.228619
0 4 2 2 2 25000000 200 400 400 0.0 0.0 0.0 1 2.044708 1.997878 2.026618 2.044708 2.075823 2.128007
0 4 2 2 2 25000000 200 400 400 0.0 0.0 1.0 1 2.044708 1.997878 2.026618 2.044708 2.075823 2.128007
0 16 8 2 2 50000000 200 400 400 0.0 1.0 0.0 1 28.548087 21.426022 27.396316 28.548087 28.548149 29.381783
0 8 4 2 2 10000000 400 800 800 0.0 0.0 0.0 2 0.160342 0.158851 0.160259 0.160342 0.160779 0.168882
0 16 8 4 0 100000000 400 800 800 0.0 1.0 0.0 0 27.973284 20.179746 22.696563 27.973284 30.330605 30.920691
0 8 2 2 0 50000000 400 800 800 0.0 0.0 0.0 1 4.058742 2.754913 3.735555 4.058742 4.121355 4.311846
